0.0349066 0.36584
0.0383448 0.363421
0.041783 0.361231
0.0452212 0.359226
0.0486594 0.357378
0.0520976 0.355666
0.0555359 0.354073
0.0589741 0.352582
0.0624123 0.351186
0.0658505 0.349861
0.0692887 0.348618
0.0727269 0.347442
0.0761651 0.346317
0.0796033 0.345254
0.0830415 0.344237
0.0864798 0.343265
0.089918 0.342331
0.0933562 0.34144
0.0967944 0.340584
0.100233 0.339758
0.103671 0.338968
0.107109 0.338199
0.110547 0.337465
0.113985 0.336752
0.117424 0.336066
0.120862 0.335398
0.1243 0.334752
0.127738 0.334129
0.131176 0.333523
0.134615 0.332932
0.138053 0.332361
0.141491 0.331805
0.144929 0.331265
0.148368 0.330741
0.151806 0.330227
0.155244 0.329726
0.158682 0.329239
0.16212 0.328767
0.165559 0.328303
0.168997 0.327856
0.172435 0.327414
0.175873 0.326987
0.179311 0.326566
0.18275 0.326154
0.186188 0.325753
0.189626 0.325357
0.193064 0.324976
0.196503 0.324602
0.199941 0.324231
0.203379 0.323873
0.206817 0.32352
0.210255 0.323178
0.213694 0.322841
0.217132 0.322507
0.22057 0.322185
0.224008 0.321869
0.227446 0.321552
0.230885 0.321249
0.234323 0.32095
0.237761 0.320651
0.241199 0.320366
0.244637 0.32008
0.248076 0.319803
0.251514 0.319527
0.254952 0.319263
0.25839 0.318998
0.261829 0.318741
0.265267 0.318484
0.268705 0.318241
0.272143 0.317993
0.275581 0.317751
0.27902 0.317516
0.282458 0.317279
0.285896 0.317056
0.289334 0.316835
0.292772 0.316607
0.296211 0.316396
0.299649 0.31618
0.303087 0.315971
0.306525 0.315764
0.309963 0.31556
0.313402 0.315364
0.31684 0.315171
0.320278 0.314978
0.323716 0.314787
0.327155 0.314605
0.330593 0.314417
0.334031 0.314242
0.337469 0.314065
0.340907 0.313892
0.344346 0.313715
0.347784 0.313546
0.351222 0.313385
0.35466 0.31322
0.358098 0.31306
0.361537 0.3129
0.364975 0.31275
0.368413 0.312597
0.371851 0.312447
0.375289 0.312299
0.378728 0.31215
0.382166 0.312011
0.385604 0.311875
0.389042 0.31173
0.392481 0.311595
0.395919 0.311469
0.399357 0.311334
0.402795 0.311207
0.406233 0.311078
0.409672 0.310955
0.41311 0.310835
0.416548 0.310711
0.419986 0.310592
0.423424 0.310477
0.426863 0.310361
0.430301 0.310246
0.433739 0.310138
0.437177 0.310032
0.440616 0.309921
0.444054 0.309816
0.447492 0.30971
0.45093 0.309611
0.454368 0.309511
0.457807 0.309415
0.461245 0.309316
0.464683 0.309223
0.468121 0.30913
0.471559 0.309037
0.474998 0.308946
0.478436 0.308858
0.481874 0.308773
0.485312 0.308685
0.48875 0.308604
0.492189 0.308522
0.495627 0.30844
0.499065 0.308367
0.502503 0.308283
0.505942 0.308209
0.50938 0.308135
0.512818 0.308064
0.516256 0.307992
0.519694 0.30792
0.523133 0.307855
0.526571 0.307781
0.530009 0.307716
0.533447 0.307651
0.536885 0.307588
0.540324 0.307524
0.543762 0.307463
0.5472 0.307403
0.550638 0.307344
0.554076 0.307288
0.557515 0.307233
0.560953 0.307176
0.564391 0.307125
0.567829 0.307071
0.571268 0.307021
0.574706 0.306971
0.578144 0.306921
0.581582 0.306869
0.58502 0.306824
0.588459 0.306779
0.591897 0.306733
0.595335 0.306689
0.598773 0.306645
0.602211 0.306602
0.60565 0.306564
0.609088 0.306525
0.612526 0.306488
0.615964 0.306444
0.619402 0.306411
0.622841 0.306376
0.626279 0.306338
0.629717 0.306306
0.633155 0.306274
0.636594 0.306241
0.640032 0.306212
0.64347 0.306178
0.646908 0.306151
0.650346 0.306121
0.653785 0.306096
0.657223 0.30607
0.660661 0.306046
0.664099 0.306019
0.667537 0.305994
0.670976 0.305973
0.674414 0.30595
0.677852 0.305931
0.68129 0.305907
0.684729 0.30589
0.688167 0.305866
0.691605 0.305848
0.695043 0.305834
0.698481 0.305816
0.70192 0.305798
0.705358 0.305782
0.708796 0.305769
0.712234 0.30576
0.715672 0.305743
0.719111 0.305733
0.722549 0.305718
0.725987 0.30571
0.729425 0.305694
0.732863 0.305692
0.736302 0.305678
0.73974 0.30567
0.743178 0.305667
0.746616 0.305653
0.750055 0.305652
0.753493 0.305645
0.756931 0.305639
0.760369 0.305637
0.763807 0.305633
0.767246 0.305626
0.770684 0.305627
0.774122 0.305621
0.77756 0.305624
0.780998 0.305618
0.784437 0.305622
0.787875 0.305625
0.791313 0.305626
0.794751 0.305621
0.798189 0.305628
0.801628 0.305632
0.805066 0.305631
0.808504 0.305635
0.811942 0.305643
0.815381 0.305646
0.818819 0.305645
0.822257 0.305658
0.825695 0.305661
0.829133 0.305667
0.832572 0.305675
0.83601 0.305685
0.839448 0.305694
0.842886 0.305701
0.846324 0.305709
0.849763 0.30572
0.853201 0.305727
0.856639 0.30574
0.860077 0.30575
0.863515 0.305764
0.866954 0.305774
0.870392 0.305787
0.87383 0.305801
0.877268 0.305815
0.880707 0.305829
0.884145 0.305843
0.887583 0.305856
0.891021 0.305872
0.894459 0.30589
0.897898 0.305905
0.901336 0.305919
0.904774 0.305936
0.908212 0.305953
0.91165 0.305968
0.915089 0.305986
0.918527 0.306004
0.921965 0.306023
0.925403 0.306042
0.928842 0.306063
0.93228 0.30608
0.935718 0.306102
0.939156 0.306123
0.942594 0.306141
0.946033 0.306159
0.949471 0.306186
0.952909 0.306204
0.956347 0.306227
0.959785 0.306245
0.963224 0.306271
0.966662 0.306292
0.9701 0.306317
0.973538 0.306339
0.976976 0.306356
0.980415 0.30639
0.983853 0.30641
0.987291 0.306434
0.990729 0.306459
0.994168 0.306484
0.997606 0.306509
1.00104 0.306536
1.00448 0.306561
1.00792 0.306587
1.01136 0.306617
1.0148 0.306641
1.01823 0.306669
1.02167 0.306695
1.02511 0.306726
1.02855 0.306749
1.03199 0.306778
1.03543 0.306806
1.03886 0.306839
1.0423 0.306863
1.04574 0.306898
1.04918 0.306921
1.05262 0.306949
1.05606 0.306987
1.05949 0.307012
1.06293 0.307041
1.06637 0.307071
1.06981 0.307099
1.07325 0.307131
1.07668 0.307165
1.08012 0.307196
1.08356 0.307224
1.087 0.307254
1.09044 0.307286
1.09388 0.307322
1.09731 0.307351
1.10075 0.307381
1.10419 0.307415
1.10763 0.307447
1.11107 0.307483
1.1145 0.307517
1.11794 0.307546
1.12138 0.307577
1.12482 0.307615
1.12826 0.307647
1.1317 0.307677
1.13513 0.307716
1.13857 0.307749
1.14201 0.307785
1.14545 0.307822
1.14889 0.307857
1.15233 0.307888
1.15576 0.307924
1.1592 0.307961
1.16264 0.307991
1.16608 0.30803
1.16952 0.308066
1.17295 0.308096
1.17639 0.308133
1.17983 0.308175
1.18327 0.308207
1.18671 0.308245
1.19015 0.308283
1.19358 0.308315
1.19702 0.308352
1.20046 0.308385
1.2039 0.308425
1.20734 0.308463
1.21077 0.308498
1.21421 0.308534
1.21765 0.308572
1.22109 0.308613
1.22453 0.308645
1.22797 0.308689
1.2314 0.308722
1.23484 0.308761
1.23828 0.308797
1.24172 0.308838
1.24516 0.308879
1.2486 0.308908
1.25203 0.308948
1.25547 0.308986
1.25891 0.309026
1.26235 0.309064
1.26579 0.309101
1.26922 0.309141
1.27266 0.30918
1.2761 0.309219
1.27954 0.309258
1.28298 0.309294
1.28642 0.309338
1.28985 0.309374
1.29329 0.309412
1.29673 0.309454
1.30017 0.30949
1.30361 0.309527
1.30704 0.309568
1.31048 0.309608
1.31392 0.309649
1.31736 0.309687
1.3208 0.309727
1.32424 0.309769
1.32767 0.309806
1.33111 0.309847
1.33455 0.309884
1.33799 0.309926
1.34143 0.309965
1.34487 0.310002
1.3483 0.310044
1.35174 0.310083
1.35518 0.310124
1.35862 0.310166
1.36206 0.310205
1.36549 0.310241
1.36893 0.310285
1.37237 0.310325
1.37581 0.310363
1.37925 0.310406
1.38269 0.310447
1.38612 0.310485
1.38956 0.310524
1.393 0.310567
1.39644 0.310605
1.39988 0.310647
1.40331 0.310686
1.40675 0.31073
1.41019 0.310769
1.41363 0.310811
1.41707 0.31085
1.42051 0.310889
1.42394 0.310928
1.42738 0.310977
1.43082 0.311008
1.43426 0.311052
1.4377 0.311094
1.44113 0.311133
1.44457 0.311176
1.44801 0.311217
1.45145 0.311255
1.45489 0.311295
1.45833 0.311335
1.46176 0.31138
1.4652 0.311417
1.46864 0.311458
1.47208 0.311501
1.47552 0.311538
1.47896 0.311581
1.48239 0.311622
1.48583 0.311661
1.48927 0.311701
1.49271 0.311744
1.49615 0.311784
1.49958 0.311826
1.50302 0.311864
1.50646 0.311906
1.5099 0.311947
1.51334 0.311989
1.51678 0.312027
1.52021 0.312073
1.52365 0.312111
1.52709 0.312152
1.53053 0.312191
1.53397 0.312231
1.5374 0.312272
1.54084 0.312315
1.54428 0.312358
1.54772 0.312393
1.55116 0.312436
1.5546 0.312474
1.55803 0.312513
1.56147 0.312556
1.56491 0.312597
1.56835 0.31264
1.57179 0.312676
1.57523 0.312719
1.57866 0.312756
1.5821 0.312798
1.58554 0.312836
1.58898 0.312881
1.59242 0.312917
1.59585 0.312958
1.59929 0.312996
1.60273 0.313038
1.60617 0.313081
1.60961 0.313123
1.61305 0.313157
1.61648 0.313198
1.61992 0.313234
1.62336 0.313279
1.6268 0.313322
1.63024 0.31336
1.63367 0.313402
1.63711 0.313436
1.64055 0.313478
1.64399 0.313517
1.64743 0.313555
1.65087 0.313599
1.6543 0.313636
1.65774 0.31368
1.66118 0.313716
1.66462 0.313751
1.66806 0.313795
1.6715 0.313838
1.67493 0.313875
1.67837 0.31391
1.68181 0.313953
1.68525 0.313994
1.68869 0.314033
1.69212 0.314069
1.69556 0.314108
1.699 0.314146
1.70244 0.314188
1.70588 0.314227
1.70932 0.314269
1.71275 0.314306
1.71619 0.314343
1.71963 0.314384
1.72307 0.314418
1.72651 0.314461
1.72994 0.314499
1.73338 0.314532
1.73682 0.314573
1.74026 0.314611
1.7437 0.31465
1.74714 0.31469
1.75057 0.314729
1.75401 0.314767
1.75745 0.314805
1.76089 0.314845
1.76433 0.314884
1.76777 0.314919
1.7712 0.314955
1.77464 0.314995
1.77808 0.315032
1.78152 0.31507
1.78496 0.315107
1.78839 0.315149
1.79183 0.315182
1.79527 0.315222
1.79871 0.315255
1.80215 0.315294
1.80559 0.315334
1.80902 0.315372
1.81246 0.315407
1.8159 0.315443
1.81934 0.31548
1.82278 0.315517
1.82621 0.315554
1.82965 0.315592
1.83309 0.31563
1.83653 0.315668
1.83997 0.315703
1.84341 0.31574
1.84684 0.315773
1.85028 0.315813
1.85372 0.315847
1.85716 0.315883
1.8606 0.31592
1.86403 0.315959
1.86747 0.315996
1.87091 0.31603
1.87435 0.316067
1.87779 0.3161
1.88123 0.316139
1.88466 0.316173
1.8881 0.316209
1.89154 0.316246
1.89498 0.31628
1.89842 0.316316
1.90186 0.316354
1.90529 0.316385
1.90873 0.316422
1.91217 0.316453
1.91561 0.316492
1.91905 0.316527
1.92248 0.316559
1.92592 0.316599
1.92936 0.316636
1.9328 0.31667
1.93624 0.316703
1.93968 0.316739
1.94311 0.316774
1.94655 0.316809
